transaction_id,vendor_id,department,region,procurement_method,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag,risk_score,risk_level,review_required
TXN-000478,VEND-0034,Facilities,Northern,Open Tender,68200.64,52736.44,244,244,2,15,1,1,0,0,0,0.0,4,0,0,0,0.7733,-15464.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000479,VEND-0038,Facilities,Sabah,Open Tender,28979.62,24093.92,164,164,7,51,1,1,0,0,1,734.88,2,0,0,0,0.8314,-4885.7,0,0.0,0,0,0,0,0,0,0,0.0254,0,0,Low,No
TXN-000480,VEND-0108,Project Management,Northern,Direct Award,83765.89,66000.0,262,262,1,4,1,1,1,0,4,6659.12,10,0,1,0,0.7879,-17765.89,0,0.0,1,0,1,1,0,0,0,0.0795,0,65,High,Yes
TXN-000481,VEND-0061,Facilities,East Coast,Panel Vendor,37025.87,39274.0,239,239,8,48,1,1,0,0,0,0.0,3,0,0,0,1.0607,2248.13,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000482,VEND-0040,IT,Southern,Open Tender,36279.9,30298.91,512,427,4,51,0,1,0,2,2,17226.48,12,0,0,0,0.8351,-5980.99,85,0.1991,0,0,0,0,1,0,1,0.4748,0,55,High,Yes
TXN-000483,VEND-0002,Facilities,East Coast,Open Tender,18325.59,18911.33,497,497,3,45,1,1,0,0,1,567.4,9,0,0,1,1.032,585.74,0,0.0,0,0,0,0,0,0,0,0.031,0,40,Medium,No
TXN-000484,VEND-0010,Procurement,Sabah,Direct Award,39818.58,33533.06,230,193,1,8,1,1,0,1,0,0.0,13,0,0,0,0.8421,-6285.52,37,0.1917,1,0,1,0,0,0,1,0.0,0,50,High,Yes
TXN-000485,VEND-0037,Operations,Sabah,Direct Award,26008.53,29000.0,258,258,1,7,0,1,0,3,1,2577.4,7,0,1,1,1.115,2991.47,0,0.0,1,0,1,0,1,0,1,0.0991,0,100,Critical,Yes
TXN-000486,VEND-0058,Finance,Sabah,RFQ,15090.02,11673.57,184,184,4,9,1,1,0,0,1,880.74,6,0,0,0,0.7736,-3416.45,0,0.0,0,0,0,0,0,0,0,0.0584,0,0,Low,No
TXN-000487,VEND-0103,Operations,Sarawak,Open Tender,14138.79,10671.61,431,431,4,52,0,1,1,0,0,0.0,12,0,0,0,0.7548,-3467.18,0,0.0,0,0,0,0,1,0,0,0.0,0,35,Medium,No
TXN-000488,VEND-0046,Procurement,Sabah,Open Tender,7603.39,5744.66,25,25,2,49,1,1,0,0,0,0.0,9,0,0,0,0.7555,-1858.73,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000489,VEND-0010,Facilities,Central,RFQ,31576.46,26000.0,422,422,7,17,1,1,0,0,0,0.0,3,0,1,0,0.8234,-5576.46,0,0.0,0,0,0,0,0,0,0,0.0,0,5,Low,No
TXN-000490,VEND-0005,Project Management,Sabah,Open Tender,17670.12,22359.67,404,268,2,14,1,1,0,0,1,7566.99,6,0,0,0,1.2654,4689.55,136,0.5075,0,0,0,0,0,0,0,0.4282,0,70,High,Yes
TXN-000491,VEND-0085,Corporate Services,Northern,Direct Award,5415.21,5300.0,218,218,2,9,1,1,0,3,6,1796.32,0,0,1,0,0.9787,-115.21,0,0.0,1,0,0,0,0,0,1,0.3317,0,55,High,Yes
TXN-000492,VEND-0075,IT,Central,RFQ,28934.5,25115.77,429,429,3,13,1,1,0,0,1,3560.14,20,0,0,0,0.868,-3818.73,0,0.0,0,0,0,0,0,0,0,0.123,1,5,Low,No
TXN-000493,VEND-0009,IT,Central,RFQ,10780.28,9700.0,92,92,8,14,1,1,0,0,1,495.5,0,0,1,0,0.8998,-1080.28,0,0.0,0,0,0,0,0,0,0,0.046,0,5,Low,No
TXN-000494,VEND-0011,Operations,Southern,RFQ,41272.13,34965.97,400,400,8,8,1,1,1,0,0,0.0,1,1,0,0,0.8472,-6306.16,0,0.0,0,0,0,0,0,0,0,0.0,0,45,Medium,No
TXN-000495,VEND-0118,Facilities,Southern,Emergency Procurement,6778.1,9700.0,322,322,1,1,1,1,0,0,0,0.0,2,0,1,0,1.4311,2921.9,0,0.0,0,1,1,1,0,0,0,0.0,0,65,High,Yes
TXN-000496,VEND-0071,Project Management,Sarawak,Open Tender,98981.35,95532.13,56,56,8,33,1,1,0,0,5,14533.14,8,0,0,0,0.9652,-3449.22,0,0.0,0,0,0,0,0,0,0,0.1468,0,10,Low,No
TXN-000497,VEND-0044,Finance,East Coast,Open Tender,17926.62,19886.47,393,319,1,56,1,1,0,1,1,7204.44,10,1,0,1,1.1093,1959.85,74,0.232,0,0,1,0,0,0,1,0.4019,0,100,Critical,Yes
TXN-000498,VEND-0038,Procurement,Central,Open Tender,15315.05,13000.0,428,428,4,45,1,1,0,0,1,1485.75,19,1,1,0,0.8488,-2315.05,0,0.0,0,0,0,0,0,0,0,0.097,1,35,Medium,No
TXN-000499,VEND-0031,Project Management,Southern,RFQ,27041.57,22925.37,476,476,5,11,1,1,0,0,0,0.0,9,0,0,0,0.8478,-4116.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000500,VEND-0073,Operations,Southern,Open Tender,8914.65,6812.98,462,462,5,44,1,1,0,0,2,1595.86,12,0,0,0,0.7642,-2101.67,0,0.0,0,0,0,0,0,0,0,0.179,0,0,Low,No
TXN-000501,VEND-0038,Corporate Services,Southern,Panel Vendor,100261.39,79708.7,316,279,3,28,1,1,0,0,0,0.0,8,1,0,0,0.795,-20552.69,37,0.1326,0,0,0,0,0,0,0,0.0,0,45,Medium,No
TXN-000502,VEND-0062,Project Management,East Coast,Panel Vendor,94191.69,72058.43,315,315,3,60,1,1,0,0,1,3969.49,23,0,0,0,0.765,-22133.26,0,0.0,0,0,0,0,0,0,0,0.0421,1,5,Low,No
TXN-000503,VEND-0069,Procurement,Central,Open Tender,63366.92,53833.86,172,172,6,3,1,1,0,4,0,0.0,6,0,0,0,0.8496,-9533.06,0,0.0,0,0,0,1,0,0,1,0.0,0,30,Medium,No
TXN-000504,VEND-0053,Corporate Services,Southern,RFQ,13265.38,10000.0,239,239,4,18,1,1,0,0,2,1783.8,10,0,1,0,0.7538,-3265.38,0,0.0,0,0,0,0,0,0,0,0.1345,0,5,Low,No
TXN-000505,VEND-0063,Operations,Southern,Open Tender,19600.88,14209.67,63,63,2,26,1,1,0,0,0,0.0,7,0,0,1,0.725,-5391.21,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000506,VEND-0090,Procurement,Southern,Direct Award,12171.19,11994.93,486,486,1,14,1,1,1,0,0,0.0,12,0,0,0,0.9855,-176.26,0,0.0,1,0,1,0,0,0,0,0.0,0,40,Medium,No
TXN-000507,VEND-0086,Operations,Northern,Open Tender,17135.52,13631.42,24,24,5,57,1,1,0,0,0,0.0,4,0,0,0,0.7955,-3504.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000508,VEND-0058,Corporate Services,East Coast,Open Tender,10265.97,9974.76,361,361,1,48,1,0,0,2,0,0.0,1,1,0,0,0.9716,-291.21,0,0.0,0,0,1,0,0,1,1,0.0,0,65,High,Yes
TXN-000509,VEND-0054,Finance,Sabah,RFQ,45077.77,41628.14,177,144,5,5,1,0,0,2,5,1212.12,8,0,0,0,0.9235,-3449.63,33,0.2292,0,0,0,1,0,1,1,0.0269,0,70,High,Yes
TXN-000510,VEND-0079,Procurement,Central,Open Tender,23942.61,20404.15,98,98,4,34,0,1,0,0,1,945.8,21,0,0,1,0.8522,-3538.46,0,0.0,0,0,0,0,1,0,0,0.0395,1,40,Medium,No
TXN-000511,VEND-0057,Finance,Central,Open Tender,79499.84,73903.92,496,496,5,53,1,1,0,0,0,0.0,8,0,0,0,0.9296,-5595.92,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000512,VEND-0063,Procurement,Northern,Open Tender,122895.55,117375.9,490,490,6,30,1,1,0,0,0,0.0,0,0,0,1,0.9551,-5519.65,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000513,VEND-0015,IT,East Coast,Open Tender,7373.65,7033.57,376,376,5,15,1,1,0,0,1,878.69,11,0,0,0,0.9539,-340.08,0,0.0,0,0,0,0,0,0,0,0.1192,0,0,Low,No
TXN-000514,VEND-0104,IT,Southern,Open Tender,69461.88,53856.35,438,438,1,15,1,1,0,0,0,0.0,1,0,0,0,0.7753,-15605.53,0,0.0,0,0,1,0,0,0,0,0.0,0,10,Low,No
TXN-000515,VEND-0040,Project Management,East Coast,Open Tender,15143.9,13000.0,224,181,6,42,0,1,1,1,0,0.0,14,0,1,0,0.8584,-2143.9,43,0.2376,0,0,0,0,1,0,1,0.0,0,70,High,Yes
TXN-000516,VEND-0060,Operations,Southern,RFQ,10923.27,9500.0,13,11,5,11,1,1,0,4,0,0.0,6,0,1,0,0.8697,-1423.27,2,0.1818,0,0,0,0,0,0,1,0.0,0,45,Medium,No
TXN-000517,VEND-0003,Project Management,Central,Open Tender,29879.51,34949.44,44,36,3,46,1,1,0,0,0,0.0,7,0,0,0,1.1697,5069.93,8,0.2222,0,0,0,0,0,0,0,0.0,0,40,Medium,No
TXN-000518,VEND-0114,Facilities,Central,Panel Vendor,32540.68,26648.71,204,204,6,51,1,1,0,0,1,3059.73,8,0,0,0,0.8189,-5891.97,0,0.0,0,0,0,0,0,0,0,0.094,0,0,Low,No
TXN-000519,VEND-0081,Procurement,Northern,Direct Award,12485.97,10004.35,252,218,1,8,1,1,0,0,1,424.73,5,0,0,0,0.8012,-2481.62,34,0.156,1,0,1,0,0,0,0,0.034,0,40,Medium,No
TXN-000520,VEND-0115,Operations,Sabah,Panel Vendor,10934.3,11170.65,517,451,3,17,1,1,0,2,0,0.0,11,0,0,0,1.0216,236.35,66,0.1463,0,0,0,0,0,0,1,0.0,0,50,High,Yes
TXN-000521,VEND-0042,Corporate Services,Southern,RFQ,153480.82,141913.71,338,338,2,9,1,1,0,0,1,3345.9,10,0,0,0,0.9246,-11567.11,0,0.0,0,0,0,0,0,0,0,0.0218,0,0,Low,No
TXN-000522,VEND-0093,Finance,Central,Direct Award,29078.44,24569.88,64,64,1,14,1,1,0,0,0,0.0,6,0,0,0,0.845,-4508.56,0,0.0,1,0,1,0,0,0,0,0.0,0,20,Low,No
TXN-000523,VEND-0112,Facilities,Sabah,Open Tender,63181.18,73270.1,356,356,7,24,1,1,0,0,1,7075.8,13,0,0,0,1.1597,10088.92,0,0.0,0,0,0,0,0,0,0,0.112,0,20,Low,No
TXN-000524,VEND-0080,Facilities,Southern,Open Tender,11995.81,10612.31,482,482,5,30,1,1,0,0,0,0.0,7,0,0,0,0.8847,-1383.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000525,VEND-0081,Procurement,Southern,RFQ,66884.87,55480.13,500,500,4,18,1,1,0,0,2,6734.09,2,0,0,0,0.8295,-11404.74,0,0.0,0,0,0,0,0,0,0,0.1007,0,0,Low,No
TXN-000526,VEND-0086,Procurement,Central,Open Tender,6287.57,6006.72,141,141,6,3,0,1,0,4,0,0.0,13,0,0,0,0.9553,-280.85,0,0.0,0,0,0,1,1,0,1,0.0,0,45,Medium,No
TXN-000527,VEND-0119,Finance,East Coast,Direct Award,30994.51,25662.05,282,282,3,13,1,1,0,0,0,0.0,10,1,0,0,0.828,-5332.46,0,0.0,1,0,0,0,0,0,0,0.0,0,35,Medium,No
TXN-000528,VEND-0077,Corporate Services,East Coast,Open Tender,29914.01,24000.0,496,392,7,20,1,1,0,0,0,0.0,1,0,1,0,0.8023,-5914.01,104,0.2653,0,0,0,0,0,0,0,0.0,0,35,Medium,No
TXN-000529,VEND-0104,Procurement,East Coast,RFQ,75518.63,67958.07,47,47,1,15,0,1,0,0,0,0.0,13,0,0,0,0.8999,-7560.56,0,0.0,0,0,1,0,1,0,0,0.0,0,25,Medium,No
TXN-000530,VEND-0092,Corporate Services,Northern,Open Tender,16785.07,18266.14,204,176,3,28,1,1,0,0,1,2796.6,8,0,0,0,1.0882,1481.07,28,0.1591,0,0,0,0,0,0,0,0.1666,0,40,Medium,No
TXN-000531,VEND-0106,Finance,Sabah,RFQ,9553.53,12794.45,18,18,6,10,1,1,0,0,1,591.18,10,0,0,0,1.3392,3240.92,0,0.0,0,0,0,0,0,0,0,0.0619,0,30,Medium,No
TXN-000532,VEND-0045,Corporate Services,Southern,RFQ,37562.06,32425.97,107,107,7,9,1,1,0,0,1,1814.76,11,0,0,0,0.8633,-5136.09,0,0.0,0,0,0,0,0,0,0,0.0483,0,0,Low,No
TXN-000533,VEND-0043,Facilities,Southern,Panel Vendor,33360.21,32531.24,61,53,2,5,1,1,0,2,3,3665.63,12,0,0,0,0.9752,-828.97,8,0.1509,0,0,0,1,0,0,1,0.1099,0,50,High,Yes
TXN-000534,VEND-0052,Project Management,Sabah,Open Tender,27324.52,30568.16,71,71,1,6,1,1,0,0,0,0.0,3,0,0,0,1.1187,3243.64,0,0.0,0,0,1,1,0,0,0,0.0,0,40,Medium,No
TXN-000535,VEND-0023,Facilities,East Coast,Direct Award,22796.13,21387.14,38,35,1,7,1,1,0,2,2,4845.85,14,0,0,0,0.9382,-1408.99,3,0.0857,1,0,1,0,0,0,1,0.2126,0,60,High,Yes
TXN-000536,VEND-0051,Operations,Sarawak,Panel Vendor,11691.94,10651.92,206,206,5,46,1,1,0,0,0,0.0,5,0,0,0,0.911,-1040.02,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000537,VEND-0017,Procurement,Central,RFQ,43730.43,39700.21,491,491,3,18,1,0,1,0,1,3511.25,5,0,0,0,0.9078,-4030.22,0,0.0,0,0,0,0,0,1,0,0.0803,0,40,Medium,No
TXN-000538,VEND-0089,IT,Sabah,Direct Award,41271.03,37999.9,69,69,1,1,1,1,0,4,0,0.0,10,0,0,0,0.9207,-3271.13,0,0.0,1,0,1,1,0,0,1,0.0,0,50,High,Yes
TXN-000539,VEND-0114,Finance,Northern,Panel Vendor,43703.9,34055.53,499,499,5,60,1,1,0,0,0,0.0,4,0,0,0,0.7792,-9648.37,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000540,VEND-0041,Procurement,Central,Open Tender,19405.87,18301.88,235,235,3,16,1,1,0,0,0,0.0,6,0,0,0,0.9431,-1103.99,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000541,VEND-0095,Facilities,Southern,Direct Award,9882.77,8200.0,330,313,3,13,1,1,1,0,0,0.0,10,0,1,0,0.8297,-1682.77,17,0.0543,1,0,0,0,0,0,0,0.0,0,55,High,Yes
TXN-000542,VEND-0070,Operations,Southern,Direct Award,30482.12,31796.44,336,336,2,1,1,1,0,1,0,0.0,12,0,0,0,1.0431,1314.32,0,0.0,1,0,0,1,0,0,1,0.0,0,50,High,Yes
TXN-000543,VEND-0048,Facilities,East Coast,Open Tender,37805.75,34000.0,131,112,6,36,1,1,0,0,1,6169.15,2,0,1,0,0.8993,-3805.75,19,0.1696,0,0,0,0,0,0,0,0.1632,0,25,Medium,No
TXN-000544,VEND-0033,Operations,Central,Open Tender,3456.95,3407.58,65,65,4,28,0,1,0,0,0,0.0,8,1,0,0,0.9857,-49.37,0,0.0,0,0,0,0,1,0,0,0.0,0,40,Medium,No
TXN-000545,VEND-0112,Corporate Services,Sabah,RFQ,51543.99,55000.0,81,81,4,21,1,1,0,0,0,0.0,3,0,1,0,1.067,3456.01,0,0.0,0,0,0,0,0,0,0,0.0,0,25,Medium,No
TXN-000546,VEND-0007,Operations,Sarawak,RFQ,11874.0,9600.0,128,128,8,17,0,1,0,0,1,1067.07,5,1,1,0,0.8085,-2274.0,0,0.0,0,0,0,0,1,0,0,0.0899,0,45,Medium,No
TXN-000547,VEND-0016,Operations,Southern,Direct Award,24412.73,32523.32,33,33,3,6,1,0,0,4,0,0.0,25,0,0,0,1.3322,8110.59,0,0.0,1,0,0,1,0,1,1,0.0,1,95,Critical,Yes
TXN-000548,VEND-0087,Facilities,Southern,Open Tender,7718.64,5991.08,344,344,7,54,1,1,0,0,0,0.0,11,0,0,0,0.7762,-1727.56,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000549,VEND-0115,Operations,Central,RFQ,18851.61,18366.8,78,78,8,15,1,1,0,0,1,2990.3,13,0,0,0,0.9743,-484.81,0,0.0,0,0,0,0,0,0,0,0.1586,0,0,Low,No
TXN-000550,VEND-0114,Procurement,Southern,Open Tender,49583.85,42473.99,221,213,8,44,1,1,1,1,0,0.0,9,0,0,0,0.8566,-7109.86,8,0.0376,0,0,0,0,0,0,1,0.0,0,50,High,Yes
TXN-000551,VEND-0081,Procurement,East Coast,Panel Vendor,175250.59,172044.38,12,8,8,51,1,1,0,0,1,58574.32,0,0,0,0,0.9817,-3206.21,4,0.5,0,0,0,0,0,0,0,0.3342,0,40,Medium,No
TXN-000552,VEND-0076,Operations,Central,RFQ,7095.43,5408.41,226,226,5,20,1,1,0,2,1,946.65,21,0,0,1,0.7622,-1687.02,0,0.0,0,0,0,0,0,0,1,0.1334,1,35,Medium,No
TXN-000553,VEND-0045,Procurement,Central,Open Tender,7402.0,6718.56,375,375,6,27,1,1,0,0,0,0.0,6,0,0,0,0.9077,-683.44,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000554,VEND-0034,IT,Sabah,Open Tender,21425.25,20519.55,691,463,7,25,1,1,0,0,1,2554.11,6,0,0,0,0.9577,-905.7,228,0.4924,0,0,0,0,0,0,0,0.1192,0,30,Medium,No
TXN-000555,VEND-0067,Finance,Sabah,Panel Vendor,24921.59,18211.55,32,32,7,43,1,1,0,0,1,1918.14,4,0,0,0,0.7308,-6710.04,0,0.0,0,0,0,0,0,0,0,0.077,0,0,Low,No
TXN-000556,VEND-0085,Corporate Services,Northern,RFQ,15648.21,17003.58,163,163,1,8,1,1,0,0,0,0.0,11,0,0,0,1.0866,1355.37,0,0.0,0,0,1,0,0,0,0,0.0,0,30,Medium,No
TXN-000557,VEND-0027,Facilities,Sabah,Open Tender,127212.0,103965.35,306,306,4,41,0,1,0,0,5,3781.89,11,0,0,0,0.8173,-23246.65,0,0.0,0,0,0,0,1,0,0,0.0297,0,25,Medium,No
TXN-000558,VEND-0028,Corporate Services,Sarawak,Direct Award,9778.44,10206.47,456,432,1,5,0,1,0,2,0,0.0,1,0,0,1,1.0438,428.03,24,0.0556,1,0,1,1,1,0,1,0.0,0,100,Critical,Yes
TXN-000559,VEND-0053,Procurement,Central,RFQ,9395.67,8500.0,373,373,2,7,1,1,0,0,0,0.0,28,0,1,0,0.9047,-895.67,0,0.0,0,0,0,0,0,0,0,0.0,1,10,Low,No
TXN-000560,VEND-0094,Finance,Central,Open Tender,138318.51,105723.69,428,428,5,36,1,1,0,0,0,0.0,1,0,0,0,0.7643,-32594.82,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000561,VEND-0058,Finance,East Coast,Open Tender,39695.9,35337.72,368,368,7,36,1,1,0,0,1,2278.98,7,0,0,0,0.8902,-4358.18,0,0.0,0,0,0,0,0,0,0,0.0574,0,0,Low,No
TXN-000562,VEND-0067,Corporate Services,Northern,Direct Award,107234.95,92969.72,437,403,1,8,1,1,0,0,1,11423.44,4,0,0,0,0.867,-14265.23,34,0.0844,1,0,1,0,0,0,0,0.1065,0,40,Medium,No
TXN-000563,VEND-0085,Operations,Sabah,Open Tender,5609.47,5226.2,517,479,8,38,1,1,0,1,4,533.74,7,0,0,0,0.9317,-383.27,38,0.0793,0,0,0,0,0,0,1,0.0951,0,40,Medium,No
TXN-000564,VEND-0042,Finance,Sarawak,Panel Vendor,65383.13,68393.8,243,243,7,35,1,1,0,0,1,2413.55,75,0,0,0,1.046,3010.67,0,0.0,0,0,0,0,0,0,0,0.0369,1,30,Medium,No
TXN-000565,VEND-0026,Finance,Sarawak,Emergency Procurement,17539.61,13990.37,314,210,1,1,1,1,0,0,3,1260.11,5,0,0,0,0.7976,-3549.24,104,0.4952,0,1,1,1,0,0,0,0.0718,0,70,High,Yes
TXN-000566,VEND-0050,Facilities,Central,RFQ,23000.54,32944.47,65,65,4,5,1,1,0,0,0,0.0,15,0,0,0,1.4323,9943.93,0,0.0,0,0,0,1,0,0,0,0.0,1,45,Medium,No
TXN-000567,VEND-0043,Procurement,Central,Open Tender,15765.79,11881.75,90,90,3,50,1,1,0,0,0,0.0,6,0,0,0,0.7536,-3884.04,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000568,VEND-0065,Project Management,Sabah,RFQ,15500.3,13000.0,351,351,5,18,0,1,0,2,2,817.95,9,0,1,0,0.8387,-2500.3,0,0.0,0,0,0,0,1,0,1,0.0528,0,30,Medium,No
TXN-000569,VEND-0057,Facilities,Sabah,Open Tender,15620.37,12000.0,470,470,4,31,1,1,0,1,1,2545.66,14,0,1,0,0.7682,-3620.37,0,0.0,0,0,0,0,0,0,1,0.163,0,15,Low,No
TXN-000570,VEND-0008,IT,Central,Open Tender,30538.78,22454.03,63,63,7,21,0,1,0,0,0,0.0,2,0,0,0,0.7353,-8084.75,0,0.0,0,0,0,0,1,0,0,0.0,0,15,Low,No
TXN-000571,VEND-0003,IT,East Coast,Open Tender,77543.93,56886.14,436,436,5,46,0,1,0,0,1,10852.23,11,0,0,0,0.7336,-20657.79,0,0.0,0,0,0,0,1,0,0,0.1399,0,15,Low,No
TXN-000572,VEND-0008,Procurement,Central,RFQ,6806.78,6214.82,400,400,6,12,0,1,0,5,2,501.63,1,0,0,0,0.913,-591.96,0,0.0,0,0,0,0,1,0,1,0.0737,0,35,Medium,No
TXN-000573,VEND-0014,Facilities,Sarawak,Open Tender,3058.44,4000.0,498,363,1,29,0,1,0,2,3,1019.3,9,0,1,0,1.3079,941.56,135,0.3719,0,0,1,0,1,0,1,0.3333,0,100,Critical,Yes
TXN-000574,VEND-0120,Operations,Sarawak,RFQ,21323.57,30214.42,411,411,4,6,1,0,0,4,3,497.95,8,0,0,0,1.4169,8890.85,0,0.0,0,0,0,1,0,1,1,0.0234,0,90,Critical,Yes
TXN-000575,VEND-0095,Facilities,Sabah,Direct Award,116123.78,99921.1,342,342,1,7,1,1,0,0,0,0.0,14,0,0,0,0.8605,-16202.68,0,0.0,1,0,1,0,0,0,0,0.0,0,20,Low,No
TXN-000576,VEND-0019,Operations,Northern,Emergency Procurement,38235.32,34579.48,372,301,1,1,1,1,0,0,0,0.0,4,0,0,0,0.9044,-3655.84,71,0.2359,0,1,1,1,0,0,0,0.0,0,50,High,Yes
TXN-000577,VEND-0017,Finance,Northern,Panel Vendor,13215.18,10939.37,385,349,2,15,1,1,0,0,5,705.95,4,0,0,0,0.8278,-2275.81,36,0.1032,0,0,0,0,0,0,0,0.0534,0,30,Medium,No
TXN-000578,VEND-0007,Finance,East Coast,Open Tender,30558.03,30000.0,5,5,1,18,1,0,0,3,6,2556.04,12,0,1,0,0.9817,-558.03,0,0.0,0,0,1,0,0,1,1,0.0836,0,65,High,Yes
TXN-000579,VEND-0008,Corporate Services,Northern,Emergency Procurement,109144.9,123344.98,206,184,1,5,1,1,0,2,3,30288.08,19,0,0,1,1.1301,14200.08,22,0.1196,0,1,1,1,0,0,1,0.2775,1,100,Critical,Yes
TXN-000580,VEND-0114,Operations,Southern,Open Tender,73364.83,71843.09,73,73,1,56,1,1,0,0,0,0.0,30,0,0,0,0.9793,-1521.74,0,0.0,0,0,1,0,0,0,0,0.0,1,15,Low,No
TXN-000581,VEND-0047,Facilities,Southern,Open Tender,31087.09,25745.1,124,124,5,47,1,1,0,0,0,0.0,1,0,0,0,0.8282,-5341.99,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000582,VEND-0076,Corporate Services,Southern,RFQ,351091.21,291790.56,237,237,6,11,1,1,0,0,3,15352.07,5,0,0,0,0.8311,-59300.65,0,0.0,0,0,0,0,0,0,0,0.0437,0,10,Low,No
TXN-000583,VEND-0084,Project Management,Sabah,RFQ,15678.57,11988.96,235,235,5,15,1,1,0,0,1,576.28,14,0,0,0,0.7647,-3689.61,0,0.0,0,0,0,0,0,0,0,0.0368,0,0,Low,No
TXN-000584,VEND-0114,Facilities,Sarawak,Emergency Procurement,27386.32,19916.95,94,88,1,6,1,1,0,0,2,897.97,15,0,0,1,0.7273,-7469.37,6,0.0682,0,1,1,1,0,0,0,0.0328,1,75,Critical,Yes
TXN-000585,VEND-0062,Operations,Sarawak,Direct Award,9382.49,8398.51,380,380,3,3,0,0,0,2,6,514.83,29,0,0,0,0.8951,-983.98,0,0.0,1,0,0,1,1,1,1,0.0549,1,80,Critical,Yes
TXN-000586,VEND-0047,Operations,Central,Panel Vendor,75651.38,64250.37,482,482,4,29,1,1,0,0,0,0.0,14,0,0,0,0.8493,-11401.01,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000587,VEND-0118,Procurement,Central,Panel Vendor,27161.38,36722.73,240,240,7,4,1,1,0,1,1,1554.69,9,0,0,0,1.352,9561.35,0,0.0,0,0,0,1,0,0,1,0.0572,0,50,High,Yes
TXN-000588,VEND-0075,Project Management,Southern,RFQ,30998.51,30319.16,407,407,3,20,1,1,0,0,1,4811.89,1,0,0,0,0.9781,-679.35,0,0.0,0,0,0,0,0,0,0,0.1552,0,0,Low,No
TXN-000589,VEND-0033,Facilities,East Coast,Emergency Procurement,19967.51,22242.64,51,51,1,3,1,1,0,0,3,3281.42,14,0,0,0,1.1139,2275.13,0,0.0,0,1,1,1,0,0,0,0.1643,0,60,High,Yes
TXN-000590,VEND-0086,Procurement,Sabah,RFQ,20371.25,16000.0,180,109,8,12,1,1,0,0,0,0.0,83,0,1,0,0.7854,-4371.25,71,0.6514,0,0,0,0,0,0,0,0.0,1,45,Medium,No
TXN-000591,VEND-0068,Project Management,Sabah,Panel Vendor,32944.49,27457.41,53,53,8,6,1,1,0,2,5,3377.03,4,1,0,0,0.8334,-5487.08,0,0.0,0,0,0,1,0,0,1,0.1025,0,55,High,Yes
TXN-000592,VEND-0069,Facilities,Central,Open Tender,8203.47,6414.78,193,193,7,3,1,1,0,1,0,0.0,18,0,0,0,0.782,-1788.69,0,0.0,0,0,0,1,0,0,1,0.0,1,25,Medium,No
TXN-000593,VEND-0012,IT,Northern,RFQ,25709.32,34620.24,409,348,3,13,0,1,0,0,2,4386.22,14,0,0,0,1.3466,8910.92,61,0.1753,0,0,0,0,1,0,0,0.1706,0,65,High,Yes
TXN-000594,VEND-0115,Facilities,Northern,Open Tender,112822.27,106153.91,342,327,2,18,1,1,0,0,0,0.0,8,0,0,0,0.9409,-6668.36,15,0.0459,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000595,VEND-0003,Facilities,East Coast,Panel Vendor,14905.76,13166.39,279,279,1,48,1,1,0,0,1,1736.95,3,0,0,0,0.8833,-1739.37,0,0.0,0,0,1,0,0,0,0,0.1165,0,10,Low,No
TXN-000596,VEND-0040,Operations,Central,RFQ,233244.92,288442.34,589,356,8,18,1,1,0,0,2,13109.08,20,0,0,0,1.2367,55197.42,233,0.6545,0,0,0,0,0,0,0,0.0562,1,65,High,Yes
