department_Corporate Services,department_Facilities,department_Finance,department_IT,department_Operations,department_Procurement,department_Project Management,region_Central,region_East Coast,region_Northern,region_Sabah,region_Sarawak,region_Southern,procurement_method_Direct Award,procurement_method_Emergency Procurement,procurement_method_Open Tender,procurement_method_Panel Vendor,procurement_method_RFQ,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37827.49,40681.07,258.0,192.0,2.0,19.0,1.0,1.0,0.0,0.0,1.0,2676.09,3.0,0.0,0.0,1.0,1.0754,2853.58,66.0,0.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21140.89,16660.69,10.0,10.0,4.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.7881,-4480.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14032.94,11000.0,83.0,83.0,4.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.7839,-3032.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32944.49,27457.41,53.0,53.0,8.0,6.0,1.0,1.0,0.0,2.0,5.0,3377.03,4.0,1.0,0.0,0.0,0.8334,-5487.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1025,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17798.87,19380.05,106.0,106.0,1.0,12.0,1.0,1.0,0.0,0.0,3.0,2258.48,1.0,0.0,0.0,0.0,1.0888,1581.18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1269,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26557.33,25331.32,421.0,421.0,3.0,40.0,1.0,1.0,0.0,0.0,2.0,695.35,10.0,0.0,0.0,0.0,0.9538,-1226.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46189.68,37743.74,498.0,498.0,2.0,16.0,1.0,1.0,0.0,0.0,2.0,13510.8,1.0,0.0,0.0,0.0,0.8171,-8445.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15192.77,21459.45,181.0,181.0,1.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.4125,6266.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17853.66,14882.4,66.0,66.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,2360.33,14.0,0.0,0.0,0.0,0.8336,-2971.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1322,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13558.96,12422.26,71.0,71.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9162,-1136.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40630.53,39000.0,224.0,224.0,8.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.9599,-1630.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14456.32,16710.42,378.0,378.0,7.0,15.0,1.0,1.0,0.0,0.0,1.0,2147.19,0.0,0.0,0.0,0.0,1.1559,2254.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1485,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63970.0,58733.3,158.0,152.0,8.0,35.0,0.0,1.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.9181,-5236.7,6.0,0.0395,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3680.61,4174.61,351.0,351.0,4.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1342,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66826.39,55793.42,94.0,94.0,2.0,38.0,1.0,1.0,0.0,0.0,2.0,1453.26,9.0,0.0,0.0,0.0,0.8349,-11032.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152900.46,124424.55,199.0,199.0,1.0,27.0,1.0,1.0,0.0,1.0,5.0,6483.07,4.0,0.0,0.0,0.0,0.8138,-28475.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0424,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47813.86,37333.19,99.0,99.0,4.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.7808,-10480.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100261.39,79708.7,316.0,279.0,3.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.795,-20552.69,37.0,0.1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15255.87,11096.2,466.0,466.0,3.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7273,-4159.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70071.55,56836.07,421.0,421.0,3.0,33.0,1.0,1.0,0.0,0.0,2.0,3666.98,11.0,0.0,0.0,1.0,0.8111,-13235.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23959.07,28023.72,20.0,11.0,2.0,20.0,1.0,0.0,1.0,2.0,6.0,7350.78,2.0,0.0,0.0,0.0,1.1696,4064.65,9.0,0.8182,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3068,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61810.68,60397.75,301.0,301.0,1.0,14.0,1.0,0.0,0.0,0.0,3.0,8256.55,27.0,0.0,0.0,0.0,0.9771,-1412.93,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1336,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88046.87,69000.0,472.0,472.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,33177.1,61.0,0.0,1.0,1.0,0.7837,-19046.87,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3768,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9906.27,8720.55,294.0,294.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.8803,-1185.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,128229.33,115000.0,345.0,345.0,8.0,50.0,1.0,1.0,0.0,0.0,1.0,19967.27,3.0,0.0,1.0,0.0,0.8968,-13229.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2231.48,1881.52,6.0,6.0,5.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8432,-349.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95466.55,102727.65,192.0,192.0,2.0,56.0,1.0,1.0,0.0,0.0,3.0,4466.12,23.0,0.0,0.0,0.0,1.0761,7261.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61231.56,54282.46,140.0,140.0,4.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8865,-6949.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3400.47,3933.07,286.0,286.0,6.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,1.1566,532.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37025.87,39274.0,239.0,239.0,8.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0607,2248.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15765.79,11881.75,90.0,90.0,3.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7536,-3884.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7402.0,6718.56,375.0,375.0,6.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9077,-683.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15500.3,13000.0,351.0,351.0,5.0,18.0,0.0,1.0,0.0,2.0,2.0,817.95,9.0,0.0,1.0,0.0,0.8387,-2500.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0528,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11411.51,8416.05,121.0,121.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.7375,-2995.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,243398.7,221696.01,372.0,312.0,1.0,9.0,1.0,1.0,0.0,6.0,4.0,21023.18,10.0,0.0,0.0,0.0,0.9108,-21702.69,60.0,0.1923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0864,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22567.34,21457.9,372.0,372.0,7.0,51.0,1.0,1.0,0.0,0.0,2.0,7234.68,8.0,0.0,0.0,0.0,0.9508,-1109.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41495.79,33931.51,135.0,135.0,7.0,12.0,1.0,1.0,0.0,0.0,2.0,1900.57,3.0,0.0,0.0,0.0,0.8177,-7564.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24941.1,27574.09,20.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,3392.45,3.0,0.0,0.0,0.0,1.1056,2632.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.136,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16303.89,18968.03,301.0,301.0,2.0,32.0,1.0,1.0,0.0,6.0,1.0,2250.73,7.0,0.0,0.0,0.0,1.1634,2664.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.138,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16648.87,22164.9,209.0,209.0,4.0,50.0,0.0,1.0,0.0,0.0,5.0,2639.75,21.0,0.0,0.0,0.0,1.3313,5516.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1586,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8151.4,7308.59,482.0,482.0,2.0,53.0,1.0,1.0,0.0,0.0,2.0,262.87,4.0,0.0,0.0,0.0,0.8966,-842.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,60413.36,50516.95,351.0,351.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,5532.07,2.0,0.0,0.0,0.0,0.8362,-9896.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0916,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51073.47,57432.47,255.0,229.0,5.0,22.0,1.0,1.0,1.0,2.0,0.0,0.0,28.0,0.0,0.0,1.0,1.1245,6359.0,26.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14354.28,15928.1,140.0,140.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.1096,1573.82,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28934.5,25115.77,429.0,429.0,3.0,13.0,1.0,1.0,0.0,0.0,1.0,3560.14,20.0,0.0,0.0,0.0,0.868,-3818.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5466.66,5900.0,258.0,258.0,2.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0793,433.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45077.77,41628.14,177.0,144.0,5.0,5.0,1.0,0.0,0.0,2.0,5.0,1212.12,8.0,0.0,0.0,0.0,0.9235,-3449.63,33.0,0.2292,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0269,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,168297.71,145000.0,62.0,62.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,23086.09,1.0,0.0,1.0,0.0,0.8616,-23297.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1372,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253175.4,234132.55,455.0,455.0,4.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9248,-19042.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50632.37,39961.39,454.0,454.0,3.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.7892,-10670.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15648.21,17003.58,163.0,163.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0866,1355.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122895.55,117375.9,490.0,490.0,6.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9551,-5519.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6266.48,5281.73,62.0,50.0,4.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8429,-984.75,12.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,87417.51,82000.0,397.0,329.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.938,-5417.51,68.0,0.2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50211.08,42431.31,152.0,152.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8451,-7779.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26751.64,20298.08,517.0,473.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.7588,-6453.56,44.0,0.093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16785.07,18266.14,204.0,176.0,3.0,28.0,1.0,1.0,0.0,0.0,1.0,2796.6,8.0,0.0,0.0,0.0,1.0882,1481.07,28.0,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109815.82,103165.43,142.0,142.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.9394,-6650.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25513.93,19403.87,6.0,6.0,5.0,55.0,1.0,1.0,0.0,0.0,1.0,1078.93,8.0,0.0,0.0,0.0,0.7605,-6110.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27324.52,30568.16,71.0,71.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.1187,3243.64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4813.53,6467.88,420.0,420.0,2.0,47.0,1.0,1.0,0.0,0.0,1.0,493.24,3.0,0.0,0.0,0.0,1.3437,1654.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43730.43,39700.21,491.0,491.0,3.0,18.0,1.0,0.0,1.0,0.0,1.0,3511.25,5.0,0.0,0.0,0.0,0.9078,-4030.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0803,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25830.75,25451.63,366.0,366.0,1.0,55.0,1.0,1.0,0.0,2.0,2.0,561.49,8.0,0.0,0.0,1.0,0.9853,-379.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0217,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105458.47,77326.02,128.0,128.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7332,-28132.45,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7120.52,5483.73,19.0,19.0,2.0,8.0,0.0,1.0,0.0,0.0,6.0,509.15,25.0,0.0,0.0,1.0,0.7701,-1636.79,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0715,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55263.76,52164.59,534.0,420.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,9710.9,9.0,0.0,0.0,1.0,0.9439,-3099.17,114.0,0.2714,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1757,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7532.33,10409.06,429.0,429.0,6.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3819,2876.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6778.1,9700.0,322.0,322.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.4311,2921.9,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5378.41,4134.88,330.0,330.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7688,-1243.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77324.73,72108.07,317.0,317.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,10508.13,13.0,0.0,0.0,0.0,0.9325,-5216.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1359,0.0
